year,race,driver,top_speed,avg_top_speed,fastest_lap_time,avg_lap_time
2018,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,16,,,,
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,5,313.0,296.57575757575756,106.644,109.313829
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,44,322.0,299.1388888888889,106.721,109.613024
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,33,314.0,300.5128205128205,106.946,110.159243
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,77,320.0,305.27027027027026,106.286,111.230073
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,11,318.0,301.45454545454544,108.08,111.090853
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,31,312.0,301.3448275862069,108.078,111.30456
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,8,307.0,297.10714285714283,108.283,111.51417000000001
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,20,313.0,298.25,107.937,111.573731
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,10,309.0,297.9714285714286,108.588,112.068
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,9,309.0,297.0,108.694,112.357075
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,55,320.0,302.07894736842104,108.67,112.81985
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,35,314.0,299.675,109.113,112.755375
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,18,316.0,299.5151515151515,109.287,112.831375
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,28,314.0,294.93939393939394,108.756,113.304475
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,2,310.0,294.9117647058824,108.956,113.567725
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,3,317.0,308.4166666666667,109.242,113.013444
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,7,304.0,236.28571428571428,114.32,140.7404
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,16,,,,
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,14,,,,
2018,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,27,,,,
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,44,357.0,323.28846153846155,82.497,87.065735
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,7,349.0,315.5769230769231,83.515,87.229981
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,77,357.0,325.4807692307692,82.907,87.331132
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,5,353.0,322.4583333333333,82.505,87.370471
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,33,348.0,310.8837209302326,83.609,87.314943
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,31,351.0,319.2549019607843,84.179,88.155566
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,11,362.0,320.86,83.529,88.172867
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,55,330.0,303.5365853658537,84.056,88.540075
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,18,345.0,305.16,84.58,88.754326
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,35,352.0,311.1020408163265,83.768,88.858769
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,16,344.0,312.3095238095238,84.504,88.966307
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,2,331.0,305.0425531914894,84.772,89.176826
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,27,357.0,310.12,84.059,89.199288
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,10,348.0,321.94117647058823,84.767,89.250634
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,9,343.0,313.2173913043478,83.768,89.310538
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,20,329.0,299.89130434782606,85.692,90.3485
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,3,350.0,305.95,85.229,91.698695
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,14,332.0,264.6666666666667,87.009,102.536555
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,28,,,,
2018,FORMULA 1 GRAN PREMIO HEINEKEN D'ITALIA 2018,8,345.0,307.9375,84.243,88.128377
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,44,308.0,279.64814814814815,102.913,106.560965
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,33,298.0,275.45652173913044,103.345,106.722017
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,5,306.0,281.5853658536585,104.669,107.251155
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,77,308.0,282.8269230769231,104.72,107.4775
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,7,313.0,286.8478260869565,104.715,107.514948
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,3,301.0,279.63829787234044,103.12,107.530034
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,14,298.0,275.0238095238095,103.164,108.386241
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,55,297.0,276.5681818181818,105.211,108.861105
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,16,300.0,278.73333333333335,105.203,109.21821
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,27,304.0,274.5744680851064,106.093,109.365
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,9,295.0,278.6842105263158,105.169,109.723719
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,2,299.0,279.6923076923077,105.555,110.494431
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,10,296.0,277.4909090909091,106.063,109.808929
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,18,296.0,279.2608695652174,106.033,110.677
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,8,300.0,276.4102564102564,105.904,109.709105
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,11,304.0,283.41509433962267,105.389,110.173807
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,28,296.0,272.07272727272726,104.889,110.61021
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,20,305.0,279.4222222222222,101.905,110.890875
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,35,293.0,276.15384615384613,105.902,112.556438
2018,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,31,,,,
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,44,339.0,305.09615384615387,95.916,98.965679
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,77,320.0,305.5744680851064,95.861,99.013698
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,5,323.0,303.8888888888889,95.99,99.106943
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,7,307.0,296.2916666666667,96.611,99.277811
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,33,302.0,279.2708333333333,96.283,99.550886
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,3,324.0,286.4166666666667,96.345,100.483622
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,16,330.0,289.2244897959184,98.107,100.822094
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,20,330.0,283.875,98.015,101.130403
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,31,317.0,299.625,98.366,101.20748
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,11,321.0,294.09090909090907,98.3,101.286
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,8,329.0,290.70588235294116,98.244,101.58698
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,27,312.0,284.4782608695652,99.108,101.668192
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,9,322.0,293.54347826086956,97.931,102.009
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,14,309.0,278.5111111111111,99.59,102.381826
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,18,313.0,296.6595744680851,99.435,102.399807
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,2,305.0,282.82608695652175,99.922,102.963745
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,55,309.0,286.06,99.731,103.04447
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,35,317.0,295.6862745098039,99.838,103.067196
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,10,312.0,273.5,104.071,115.279
2018,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,28,320.0,276.75,105.852,109.781666
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,44,309.0,289.1320754716981,92.785,98.81249
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,77,314.0,293.8301886792453,93.11,99.056245
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,33,308.0,287.20754716981133,93.367,99.082207
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,3,313.0,293.22641509433964,93.187,99.18032
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,7,318.0,297.9811320754717,94.223,99.774716
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,5,316.0,297.49056603773585,92.318,100.130849
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,11,316.0,299.92452830188677,94.073,100.310207
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,8,305.0,292.24528301886795,94.786,100.457735
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,31,316.0,300.1132075471698,94.67,100.473905
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,55,309.0,291.75,94.197,100.886615
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,10,312.0,291.8076923076923,94.133,101.13375
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,9,308.0,296.63461538461536,96.294,100.522254
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,28,309.0,294.65384615384613,94.857,101.553923
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,14,313.0,297.2307692307692,93.943,101.560346
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,2,311.0,298.0576923076923,95.023,101.576269
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,35,312.0,296.53846153846155,93.985,100.661098
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,18,307.0,297.5769230769231,93.354,101.712442
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,16,315.0,298.5,94.515,101.657621
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,27,302.0,289.97297297297297,94.934,103.394162
2018,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,20,293.0,208.375,99.908,116.385333
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,7,325.0,306.5892857142857,98.482,101.047196
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,33,332.0,298.98214285714283,98.246,101.070071
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,44,337.0,308.4107142857143,97.392,101.089017
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,5,338.0,311.32142857142856,98.28,101.372589
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,77,319.0,304.05357142857144,98.47,101.489053
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,27,325.0,295.69642857142856,99.548,102.604517
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,55,329.0,298.2857142857143,99.858,102.743517
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,11,340.0,308.42857142857144,99.569,102.91189
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,28,316.0,299.5272727272727,99.915,103.454454
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,9,330.0,309.76363636363635,100.098,103.47789
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,2,326.0,304.5272727272727,99.24,103.503036
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,10,330.0,304.1272727272727,99.646,103.924018
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,35,325.0,294.54545454545456,100.522,104.147981
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,18,315.0,289.72222222222223,100.433,105.194333
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,16,316.0,300.1290322580645,101.982,106.21658
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,3,317.0,290.5,100.933,101.60875
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,8,285.0,266.5,129.819,139.5125
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,14,268.0,268.0,133.811,133.811
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,31,336.0,304.51785714285717,99.992,102.820196
2018,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,20,331.0,304.76785714285717,98.963,102.844642
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,33,350.0,322.51612903225805,79.186,83.223253
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,5,360.0,328.3050847457627,79.522,83.46714
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,7,362.0,329.22222222222223,80.334,83.926267
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,44,358.0,321.0483870967742,80.728,84.332239
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,77,343.0,320.71666666666664,78.741,84.592142
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,27,347.0,320.60714285714283,80.637,85.924318
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,16,360.0,323.9836065573771,80.537,86.091913
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,2,354.0,320.4237288135593,81.921,86.393695
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,9,356.0,321.5,82.44,86.549202
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,10,360.0,324.828125,82.755,86.566405
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,31,364.0,337.9193548387097,82.629,86.632202
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,18,356.0,325.04761904761904,82.983,86.678565
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,35,359.0,323.14285714285717,82.64,86.690463
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,28,347.0,320.08196721311475,82.438,86.657913
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,20,359.0,325.7931034482759,81.874,86.836565
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,8,360.0,317.3606557377049,81.37,86.927382
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,3,352.0,325.2692307692308,79.462,83.160475
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,11,360.0,329.2903225806452,83.545,87.607184
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,55,346.0,325.27777777777777,82.386,85.687107
2018,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,14,332.0,306.6666666666667,84.197,87.985333
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,44,313.0,298.04615384615386,71.795,73.648816
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,33,330.0,296.5,71.578,73.669507
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,7,330.0,305.4375,71.769,73.715915
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,3,337.0,307.8970588235294,71.343,73.721957
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,77,323.0,304.24242424242425,70.54,73.971957
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,5,329.0,306.4193548387097,70.831,74.029056
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,16,319.0,308.25,72.082,74.271338
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,8,316.0,298.03333333333336,72.362,74.370366
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,20,324.0,296.16129032258067,72.206,74.393281
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,11,327.0,292.63235294117646,72.472,74.826942
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,28,315.0,283.56716417910445,72.949,75.549914
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,55,336.0,302.3333333333333,72.169,75.562214
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,10,307.0,277.171875,73.822,75.6114
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,2,333.0,298.15384615384613,72.968,75.633314
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,31,334.0,304.33846153846156,72.352,75.652157
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,35,315.0,298.14925373134326,74.262,76.028695
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,14,322.0,302.27868852459017,72.643,75.977695
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,18,316.0,293.6363636363636,71.751,76.292405
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,27,317.0,294.1,74.029,76.023064
2018,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,9,312.0,291.8235294117647,75.281,79.12835
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,44,323.0,290.3454545454546,101.357,105.611461
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,5,338.0,299.72727272727275,100.867,105.799134
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,33,324.0,291.1454545454545,101.909,106.101442
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,3,325.0,285.8181818181818,101.249,106.10323
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,77,327.0,288.6545454545454,100.953,106.66973
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,55,331.0,289.72727272727275,101.351,107.276615
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,16,332.0,299.6727272727273,102.876,107.5365
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,11,337.0,295.94545454545454,102.816,107.622519
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,8,336.0,293.77777777777777,103.195,108.354745
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,20,319.0,292.6111111111111,102.822,108.570568
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,14,331.0,293.22222222222223,102.393,108.582352
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,28,316.0,289.44444444444446,104.174,109.053019
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,18,326.0,291.2962962962963,104.033,109.048568
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2,320.0,291.64814814814815,103.249,109.109823
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,35,316.0,291.6666666666667,103.831,109.430196
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,10,332.0,286.32608695652175,103.988,109.237511
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,31,333.0,294.26666666666665,103.591,108.973341
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,9,322.0,280.2083333333333,106.077,112.06738
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,7,308.0,223.0,105.198,121.767666
2018,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,27,,,,
